# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	17919	PTPRN2	11	1.963071e-6	3.641300e-2	3.310273e-3	2.563648e+1	1.950346e-1	5	3.900691e-4	1.000000e-2	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	PTPRN2
Ensembl Genes	2411	DDIT4	12	2.038181e-6	3.780622e-2	3.150518e-3	1.292058e+2	2.321877e-2	3	4.643753e-5	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	DDIT4
Ensembl Genes	15543	CDKN2AIPNL	13	2.863813e-6	5.312087e-2	4.086221e-3	1.152778e+2	2.602409e-2	3	5.204817e-5	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	CDKN2AIPNL
Ensembl Genes	9183	ZNF516	14	4.475192e-6	8.301034e-2	5.929310e-3	2.161190e+1	2.313540e-1	5	4.627079e-4	1.000000e-2	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	ZNF516
Ensembl Genes	10689	TMEM18	15	6.196955e-6	1.149473e-1	7.663155e-3	3.531129e+1	1.132782e-1	4	2.265564e-4	8.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	TMEM18
Ensembl Genes	15544	JADE2	16	8.553283e-6	1.586548e-1	9.915928e-3	7.981856e+1	3.758524e-2	3	7.517048e-5	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	JADE2
Ensembl Genes	16430	NCR2	17	1.332326e-5	2.471331e-1	1.453724e-2	6.875323e+1	4.363431e-2	3	8.726862e-5	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	NCR2
Ensembl Genes	13356	TRIM71	18	1.337383e-5	2.480712e-1	1.378173e-2	6.866551e+1	4.369005e-2	3	8.738011e-5	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	TRIM71
Ensembl Genes	20130	ATP11C	19	1.357610e-5	2.518231e-1	1.325385e-2	6.831903e+1	4.391163e-2	3	8.782326e-5	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	ATP11C
Ensembl Genes	13357	CCR4	20	1.808081e-5	3.353809e-1	1.676905e-2	6.202705e+1	4.836600e-2	3	9.673199e-5	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	CCR4
Ensembl Genes	2246	ZNF33B	21	1.935073e-5	3.589367e-1	1.709222e-2	2.636238e+1	1.517314e-1	4	3.034628e-4	8.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	ZNF33B
Ensembl Genes	9245	C19orf26	22	1.997896e-5	3.705897e-1	1.684499e-2	3.154131e+2	6.340890e-3	2	1.268178e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	C19orf26
Ensembl Genes	538	UTP11L	23	2.194801e-5	4.071136e-1	1.770059e-2	3.009017e+2	6.646690e-3	2	1.329338e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	UTP11L
Ensembl Genes	16431	FOXP4	24	2.220453e-5	4.118718e-1	1.716133e-2	5.787167e+1	5.183883e-2	3	1.036777e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	FOXP4
Ensembl Genes	11209	ZAP70	25	2.929673e-5	5.434250e-1	2.173700e-2	5.269778e+1	5.692839e-2	3	1.138568e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	ZAP70
Ensembl Genes	13418	KLHL40	26	3.368037e-5	6.247372e-1	2.402835e-2	2.427753e+2	8.238072e-3	2	1.647614e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	KLHL40
Ensembl Genes	2412	DNAJB12	27	3.627017e-5	6.727754e-1	2.491761e-2	4.902565e+1	6.119246e-2	3	1.223849e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	DNAJB12
Ensembl Genes	11210	TMEM131	28	4.187060e-5	7.766578e-1	2.773778e-2	4.669913e+1	6.424102e-2	3	1.284820e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	TMEM131
Ensembl Genes	20073	AIFM1	29	4.645015e-5	8.616038e-1	2.971048e-2	2.066292e+2	9.679175e-3	2	1.935835e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	AIFM1
Ensembl Genes	9244	STK11	30	4.998345e-5	9.271430e-1	3.090477e-2	1.991681e+2	1.004177e-2	2	2.008353e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	STK11
Ensembl Genes	2927	CDKN1C	31	7.668548e-5	1.000000e+0	4.588513e-2	3.803055e+1	7.888394e-2	3	1.577679e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	CDKN1C
Ensembl Genes	18556	TOP1MT	32	7.724771e-5	1.000000e+0	4.477712e-2	1.600800e+2	1.249376e-2	2	2.498751e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	TOP1MT
Ensembl Genes	2926	KCNQ1	33	7.941838e-5	1.000000e+0	4.464035e-2	3.758043e+1	7.982878e-2	3	1.596576e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	KCNQ1
Ensembl Genes	2922	TSPAN32	34	8.560087e-5	1.000000e+0	4.670031e-2	1.520357e+2	1.315481e-2	2	2.630962e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	TSPAN32
Ensembl Genes	13417	ZBTB47	35	9.400134e-5	1.000000e+0	4.981802e-2	1.450529e+2	1.378808e-2	2	2.757615e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	ZBTB47
Ensembl Genes	17022	ZFAND2A	36	1.081566e-4	1.000000e+0	5.572769e-2	1.351829e+2	1.479477e-2	2	2.958954e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	ZFAND2A
Ensembl Genes	8734	TMEM104	37	1.151577e-4	1.000000e+0	5.773136e-2	1.309887e+2	1.526850e-2	2	3.053699e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	TMEM104
Ensembl Genes	8735	GRIN2C	38	1.239974e-4	1.000000e+0	6.052705e-2	1.262091e+2	1.584672e-2	2	3.169344e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	GRIN2C
Ensembl Genes	5718	CTSG	39	1.371286e-4	1.000000e+0	6.522047e-2	1.199815e+2	1.666923e-2	2	3.333847e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	CTSG
Ensembl Genes	19604	BCOR	40	1.495454e-4	1.000000e+0	6.934794e-2	1.548241e+1	2.583577e-1	4	5.167153e-4	8.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	BCOR
Ensembl Genes	9276	BTBD2	41	1.756935e-4	1.000000e+0	7.948631e-2	1.059210e+2	1.888200e-2	2	3.776400e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	BTBD2
Ensembl Genes	9275	CSNK1G2	42	1.766222e-4	1.000000e+0	7.800393e-2	1.056404e+2	1.893215e-2	2	3.786431e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	CSNK1G2
Ensembl Genes	19605	ATP6AP2	43	2.056750e-4	1.000000e+0	8.872246e-2	2.715925e+1	1.104596e-1	3	2.209192e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	ATP6AP2
Ensembl Genes	7406	MMP15	44	2.294337e-4	1.000000e+0	9.672195e-2	9.260629e+1	2.159680e-2	2	4.319361e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	MMP15
Ensembl Genes	20131	CXorf66	45	2.403050e-4	1.000000e+0	9.905372e-2	2.574784e+1	1.165146e-1	3	2.330292e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	CXorf66
Ensembl Genes	5717	CMA1	46	2.438986e-4	1.000000e+0	9.834946e-2	8.979810e+1	2.227219e-2	2	4.454437e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	CMA1
Ensembl Genes	14377	CCDC96	47	2.821175e-4	1.000000e+0	1.113404e-1	8.344741e+1	2.396719e-2	2	4.793438e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	CCDC96
Ensembl Genes	14379	GRPEL1	48	2.919087e-4	1.000000e+0	1.128045e-1	8.202469e+1	2.438290e-2	2	4.876581e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	GRPEL1
Ensembl Genes	10690	SNTG2	49	3.125173e-4	1.000000e+0	1.183037e-1	2.352461e+1	1.275260e-1	3	2.550521e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	SNTG2
Ensembl Genes	12364	SLC35C2	50	3.321393e-4	1.000000e+0	1.232170e-1	7.685498e+1	2.602304e-2	2	5.204608e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	SLC35C2
Ensembl Genes	7658	SLC7A5	51	4.048568e-4	1.000000e+0	1.472488e-1	6.954855e+1	2.875689e-2	2	5.751378e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	SLC7A5
Ensembl Genes	7407	C16orf80	52	4.335455e-4	1.000000e+0	1.546507e-1	6.718556e+1	2.976830e-2	2	5.953660e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	C16orf80
Ensembl Genes	12756	COL6A2	53	4.410154e-4	1.000000e+0	1.543471e-1	6.660845e+1	3.002622e-2	2	6.005244e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	COL6A2
Ensembl Genes	6362	CAPN3	54	4.722237e-4	1.000000e+0	1.622088e-1	6.434734e+1	3.108132e-2	2	6.216263e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	CAPN3
Ensembl Genes	6955	KCTD5	55	4.848279e-4	1.000000e+0	1.635104e-1	6.349664e+1	3.149773e-2	2	6.299546e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	KCTD5
Ensembl Genes	14628	IL8	56	6.305295e-4	1.000000e+0	2.088516e-1	5.559661e+1	3.597341e-2	2	7.194683e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	IL8
Ensembl Genes	19823	OGT	57	6.433944e-4	1.000000e+0	2.093741e-1	5.503124e+1	3.634300e-2	2	7.268599e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	OGT
Ensembl Genes	7709	RPH3AL	58	7.104834e-4	1.000000e+0	2.272199e-1	5.233617e+1	3.821449e-2	2	7.642898e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	RPH3AL
Ensembl Genes	18532	PTP4A3	59	7.107955e-4	1.000000e+0	2.234669e-1	1.770409e+1	1.694524e-1	3	3.389048e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	PTP4A3
Ensembl Genes	17317	ZNF107	60	7.274406e-4	1.000000e+0	2.248883e-1	5.171471e+1	3.867371e-2	2	7.734743e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	ZNF107
Ensembl Genes	17480	TMEM130	61	7.507418e-4	1.000000e+0	2.282870e-1	5.089535e+1	3.929632e-2	2	7.859264e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	TMEM130
Ensembl Genes	19822	TAF1	62	7.538290e-4	1.000000e+0	2.255286e-1	5.078965e+1	3.937810e-2	2	7.875620e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	TAF1
Ensembl Genes	8914	B3GNTL1	63	7.788758e-4	1.000000e+0	2.293233e-1	4.995547e+1	4.003566e-2	2	8.007132e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	B3GNTL1
Ensembl Genes	18515	WISP1	64	7.931215e-4	1.000000e+0	2.298689e-1	4.949874e+1	4.040507e-2	2	8.081013e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	WISP1
Ensembl Genes	12363	CDH22	65	8.740690e-4	1.000000e+0	2.494324e-1	4.711921e+1	4.244554e-2	2	8.489107e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	CDH22
Ensembl Genes	14627	RASSF6	66	9.458342e-4	1.000000e+0	2.658224e-1	4.527039e+1	4.417898e-2	2	8.835797e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	RASSF6
Ensembl Genes	19973	MID2	67	9.932813e-4	1.000000e+0	2.749907e-1	4.415969e+1	4.529017e-2	2	9.058035e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	MID2
Ensembl Genes	7220	PRRT2	68	1.047908e-3	1.000000e+0	2.858477e-1	9.537831e+2	1.048456e-3	1	2.096913e-6	2.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed	PRRT2
Ensembl Genes	7654	JPH3	69	1.060189e-3	1.000000e+0	2.850065e-1	4.272201e+1	4.681428e-2	2	9.362856e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	JPH3
Ensembl Genes	11919	HDAC4	70	1.161503e-3	1.000000e+0	3.077817e-1	1.491390e+1	2.011546e-1	3	4.023092e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	HDAC4
Ensembl Genes	258	UBR4	71	1.196224e-3	1.000000e+0	3.125177e-1	4.018015e+1	4.977582e-2	2	9.955164e-5	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	UBR4
Ensembl Genes	17917	DNAJB6	72	1.298365e-3	1.000000e+0	3.344913e-1	1.434197e+1	2.091763e-1	3	4.183526e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	DNAJB6
Ensembl Genes	8913	ZNF750	73	1.305034e-3	1.000000e+0	3.316038e-1	3.844001e+1	5.202913e-2	2	1.040583e-4	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	ZNF750
Ensembl Genes	17932	DLGAP2	74	1.326622e-3	1.000000e+0	3.325339e-1	1.423384e+1	2.107653e-1	3	4.215305e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	DLGAP2
Ensembl Genes	257	IFFO2	75	1.337517e-3	1.000000e+0	3.307947e-1	3.796214e+1	5.268406e-2	2	1.053681e-4	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	IFFO2
Ensembl Genes	2236	GJD4	76	1.346826e-3	1.000000e+0	3.287142e-1	3.782839e+1	5.287034e-2	2	1.057407e-4	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	GJD4
Ensembl Genes	19544	CNKSR2	77	1.579124e-3	1.000000e+0	3.804048e-1	1.338675e+1	2.241021e-1	3	4.482043e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	CNKSR2
Ensembl Genes	20291	SLC9B1P1	78	1.714156e-3	1.000000e+0	4.076395e-1	1.300452e+1	2.306891e-1	3	4.613782e-4	6.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed,unnamed	SLC9B1P1
Ensembl Genes	8889	RAC3	79	1.764918e-3	1.000000e+0	4.143983e-1	5.660994e+2	1.766474e-3	1	3.532949e-6	2.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed	RAC3
Ensembl Genes	14380	SORCS2	80	1.902134e-3	1.000000e+0	4.410335e-1	3.172438e+1	6.304299e-2	2	1.260860e-4	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	SORCS2
Ensembl Genes	5046	FAM109A	81	1.955643e-3	1.000000e+0	4.478422e-1	3.127807e+1	6.394256e-2	2	1.278851e-4	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	FAM109A
Ensembl Genes	17316	ZNF680	82	1.991393e-3	1.000000e+0	4.504677e-1	3.098996e+1	6.453704e-2	2	1.290741e-4	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	ZNF680
Ensembl Genes	18516	NDRG1	83	2.093684e-3	1.000000e+0	4.679005e-1	3.020675e+1	6.621037e-2	2	1.324207e-4	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	NDRG1
Ensembl Genes	11257	MRPS9	84	2.108074e-3	1.000000e+0	4.655079e-1	3.010117e+1	6.644261e-2	2	1.328852e-4	4.000000e-3	1	3.897784e-2	1.000000e+0	1.000000e+0	2.565560e+1	3.897784e-2	1	1	1.383126e-3	1.000000e+0	unnamed,unnamed	MRPS9
